Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Month,Order_Year
OD4459,Sabeela,0,1,13,2018-12-08,4,950,0.22,161.5,0,December,2018
OD4463,Ravi,0,1,5,2018-12-11,4,1472,0.13,588.8,0,December,2018
OD4465,Jackson,6,5,18,2018-02-02,4,761,0.27,312.01,0,February,2018
OD4476,Vidya,6,16,23,2018-10-06,4,862,0.27,370.66,0,October,2018
OD4477,Ganesh,3,20,5,2015-04-10,4,1672,0.12,518.32,0,April,2015
OD4481,Shree,2,15,22,2015-05-12,4,1646,0.3,329.2,0,May,2015
OD4482,Arvind,0,2,18,2017-02-12,4,2048,0.13,512.0,0,February,2017
OD4483,Sudeep,4,17,5,2018-03-05,4,2440,0.28,780.8,0,March,2018
OD4484,Peer,3,20,6,2018-12-08,4,1602,0.23,496.62,0,December,2018
OD4485,Adavan,6,6,4,2017-10-12,4,1724,0.29,293.08,0,October,2017
OD4486,Muneer,1,21,21,2018-03-07,4,2045,0.27,490.8,0,March,2018
OD4488,Sharon,0,2,5,2018-02-02,4,1019,0.27,305.7,0,February,2018
OD4489,Veena,2,15,4,2017-03-12,4,1694,0.15,508.2,0,March,2017
OD4493,Verma,2,10,19,2018-02-11,4,1539,0.15,661.77,0,February,2018
OD4495,Krithika,3,7,19,2018-07-08,4,1079,0.12,53.95,0,July,2018
OD4497,James,2,10,15,2018-10-11,4,2339,0.21,514.58,0,October,2018
OD4499,Shah,5,22,6,2018-02-09,4,1287,0.14,244.53,0,February,2018
OD4500,Harish,4,17,15,2016-04-12,4,2430,0.16,631.8,0,April,2016
OD4508,Mathew,6,5,8,2017-12-05,4,814,0.14,293.04,0,December,2017
OD4514,Alan,6,16,10,2018-02-09,4,2306,0.25,507.32,0,February,2018
OD4517,Haseena,1,13,2,2015-04-10,4,1985,0.27,277.9,0,April,2015
OD4523,Haseena,1,13,23,2018-02-05,4,540,0.15,86.4,0,February,2018
OD4524,Vinne,2,15,11,2018-02-05,4,1813,0.18,507.64,0,February,2018
OD4527,Rumaiza,3,7,1,2018-07-08,4,1167,0.21,245.07,0,July,2018
OD4529,Ravi,6,5,14,2017-06-12,4,1385,0.33,138.5,0,June,2017
OD4531,Aditi,0,3,20,2018-04-09,4,1852,0.24,703.76,0,April,2018
OD4532,Shah,6,16,1,2018-09-02,4,2399,0.16,815.66,0,September,2018
OD4537,Yadav,1,21,0,2016-06-12,4,769,0.22,115.35,0,June,2016
OD4548,Yadav,1,21,19,2018-03-01,4,2376,0.12,974.16,0,March,2018
OD4550,Ram,6,5,11,2018-03-11,4,1419,0.32,454.08,0,March,2018
OD4551,Arutra,4,12,11,2016-12-05,4,517,0.15,41.36,0,December,2016
OD4555,Shah,3,7,11,2015-08-09,4,607,0.34,91.05,0,August,2015
OD4558,Akash,5,8,14,2015-10-05,4,851,0.25,221.26,0,October,2015
OD4561,Mathew,3,7,17,2017-02-09,4,548,0.27,186.32,0,February,2017
OD4562,Shah,0,3,17,2018-11-04,4,1559,0.19,592.42,0,November,2018
OD4563,Anu,1,21,21,2018-03-05,4,1511,0.11,120.88,0,March,2018
OD4565,Esther,6,16,5,2017-03-11,4,2142,0.16,706.86,0,March,2017
OD4568,Arutra,5,8,13,2018-01-12,4,1466,0.25,557.08,0,January,2018
OD4571,Mathew,2,15,1,2017-02-12,4,1602,0.22,448.56,0,February,2017
OD4574,Veronica,5,8,19,2017-08-09,4,504,0.31,70.56,0,August,2017
OD4575,Veena,0,3,22,2017-06-12,4,1929,0.2,173.61,0,June,2017
OD4576,Sudha,4,12,4,2018-01-12,4,1207,0.14,120.7,0,January,2018
OD4581,Sheeba,0,2,2,2015-11-04,4,1359,0.32,149.49,0,November,2015
OD4584,Sabeela,0,1,12,2017-03-12,4,2111,0.19,337.76,0,March,2017
OD4585,Muneer,2,15,17,2015-08-09,4,2227,0.18,155.89,0,August,2015
OD4588,Jackson,0,2,21,2015-10-11,4,653,0.12,267.73,0,October,2015
OD4589,Harish,0,3,6,2018-08-07,4,2117,0.26,402.23,0,August,2018
OD4592,Krithika,4,17,22,2015-10-11,4,616,0.24,172.48,0,October,2015
OD4593,Vidya,2,15,7,2017-08-09,4,879,0.17,184.59,0,August,2017
OD4597,Peer,6,5,6,2015-05-12,4,1588,0.23,158.8,0,May,2015
OD4598,Hafiz,4,11,4,2016-11-09,4,1005,0.25,211.05,0,November,2016
OD4599,Hafiz,3,18,22,2016-06-12,4,716,0.18,114.56,0,June,2016
OD4606,Sharon,5,8,5,2017-10-04,4,1851,0.18,333.18,0,October,2017
OD4608,Willams,3,0,6,2017-07-10,4,1073,0.1,472.12,0,July,2017
OD4612,Verma,1,21,3,2017-12-04,4,2299,0.19,459.8,0,December,2017
OD4613,Shah,1,21,19,2017-02-09,4,1377,0.31,179.01,0,February,2017
OD4614,Sudeep,2,4,7,2016-01-05,4,676,0.26,223.08,0,January,2016
OD4616,Verma,1,21,20,2015-11-04,4,1784,0.32,446.0,0,November,2015
OD4617,Ridhesh,6,16,23,2018-10-11,4,1285,0.17,359.8,0,October,2018
OD4625,Krithika,0,3,11,2018-06-10,4,1172,0.19,457.08,0,June,2018
OD4626,Arutra,1,21,16,2016-08-05,4,1291,0.13,426.03,0,August,2016
OD4628,Yadav,1,21,1,2018-04-09,4,2322,0.26,1021.68,0,April,2018
OD4629,Jonas,0,1,15,2018-01-12,4,1579,0.25,300.01,0,January,2018
OD4631,Suresh,1,21,1,2017-07-10,4,2173,0.35,347.68,0,July,2017
OD4632,Surya,5,14,11,2017-03-11,4,2425,0.25,218.25,0,March,2017
OD4635,Haseena,6,6,4,2016-10-07,4,1747,0.2,401.81,0,October,2016
OD4636,Ravi,0,3,22,2018-07-08,4,1285,0.31,514.0,0,July,2018
OD4638,Sharon,6,16,1,2015-08-09,4,901,0.18,261.29,0,August,2015
OD4641,Yusuf,1,21,16,2017-07-11,4,851,0.14,51.06,0,July,2017
OD4642,Sheeba,2,4,13,2017-11-09,4,931,0.24,335.16,0,November,2017
OD4643,Yusuf,6,6,4,2015-04-10,4,867,0.26,190.74,0,April,2015
OD4648,Shah,6,6,19,2018-08-07,4,1752,0.23,385.44,0,August,2018
OD4649,Sundar,6,6,6,2016-01-12,4,2165,0.22,194.85,0,January,2016
OD4650,Roshan,0,2,11,2016-02-08,4,1777,0.14,408.71,0,February,2016
OD4655,Harish,2,10,9,2018-09-09,4,2285,0.14,388.45,0,September,2018
OD4657,Hafiz,0,3,5,2015-08-12,4,597,0.11,119.4,0,August,2015
OD4659,Arvind,4,11,2,2018-08-06,4,2061,0.27,370.98,0,August,2018
OD4663,Vidya,1,13,12,2016-02-10,4,1343,0.21,335.75,0,February,2016
OD4665,Jackson,5,8,19,2016-11-12,4,1742,0.31,661.96,0,November,2016
OD4673,Malik,4,17,5,2015-04-11,4,1122,0.25,415.14,0,April,2015
OD4676,Yusuf,3,18,4,2016-02-11,4,1062,0.17,74.34,0,February,2016
OD4680,Shree,0,2,15,2018-07-08,4,1729,0.34,743.47,0,July,2018
OD4681,Veena,2,15,16,2018-07-08,4,513,0.19,138.51,0,July,2018
OD4684,Amrish,6,6,0,2018-05-12,4,701,0.1,126.18,0,May,2018
OD4685,Jonas,5,14,14,2017-10-09,4,1536,0.35,460.8,0,October,2017
OD4686,Shah,0,1,21,2017-10-09,4,1541,0.19,77.05,0,October,2017
OD4687,Hussain,3,7,23,2017-10-12,4,884,0.35,141.44,0,October,2017
OD4688,Krithika,3,18,4,2017-08-07,4,2269,0.34,839.53,0,August,2017
OD4690,Aditi,1,13,14,2017-06-12,4,900,0.12,54.0,0,June,2017
OD4692,James,6,6,23,2016-12-05,4,712,0.33,85.44,0,December,2016
OD4694,Kumar,5,22,1,2015-09-08,4,1305,0.1,587.25,0,September,2015
OD4698,Ridhesh,5,22,16,2016-11-12,4,966,0.23,67.62,0,November,2016
OD4699,Vince,5,14,0,2016-11-12,4,2141,0.16,942.04,0,November,2016
OD4704,Veena,6,16,1,2015-10-03,4,2076,0.1,373.68,0,October,2015
OD4706,Kumar,2,4,1,2018-07-09,4,1337,0.1,147.07,0,July,2018
OD4707,Hussain,2,4,7,2015-08-12,4,1568,0.33,360.64,0,August,2015
OD4709,Roshan,1,21,5,2016-10-08,4,1514,0.1,439.06,0,October,2016
OD4711,Jonas,2,9,3,2015-10-03,4,1541,0.16,431.48,0,October,2015
OD4715,Rumaiza,3,20,21,2017-10-04,4,2462,0.28,246.2,0,October,2017
OD4716,Sudeep,3,7,18,2018-07-11,4,1791,0.35,483.57,0,July,2018
OD4719,Sudeep,1,21,11,2017-12-09,4,2433,0.32,340.62,0,December,2017
OD4722,Muneer,3,20,0,2015-12-07,4,2050,0.14,389.5,0,December,2015
OD4723,Ravi,1,21,14,2018-06-05,4,841,0.11,285.94,0,June,2018
OD4726,Verma,0,2,8,2016-11-12,4,578,0.22,138.72,0,November,2016
OD4727,Amy,0,2,9,2018-08-03,4,2279,0.31,592.54,0,August,2018
OD4729,Sharon,1,21,0,2018-09-03,4,2438,0.11,365.7,0,September,2018
OD4730,Ram,1,13,0,2018-11-11,4,530,0.21,121.9,0,November,2018
OD4732,Adavan,5,22,10,2018-02-09,4,1988,0.11,357.84,0,February,2018
OD4735,Yadav,4,19,22,2016-08-11,4,508,0.16,127.0,0,August,2016
OD4736,Sheeba,1,13,22,2018-01-09,4,611,0.3,140.53,0,January,2018
OD4739,Vinne,0,2,21,2015-08-12,4,2094,0.31,104.7,0,August,2015
OD4740,Amy,3,18,5,2016-06-12,4,1569,0.29,282.42,0,June,2016
OD4743,Adavan,1,21,18,2015-01-11,4,2100,0.34,651.0,0,January,2015
OD4745,Krithika,1,21,12,2015-08-12,4,1632,0.24,603.84,0,August,2015
OD4746,Jonas,2,9,16,2016-06-12,4,537,0.34,150.36,0,June,2016
OD4747,Yadav,0,3,1,2016-05-09,4,1282,0.33,179.48,0,May,2016
OD4749,Shree,2,9,0,2018-05-12,4,2060,0.14,206.0,0,May,2018
OD4750,Amy,5,8,8,2018-12-08,4,2062,0.34,927.9,0,December,2018
OD4753,Sharon,5,22,9,2016-06-12,4,883,0.22,247.24,0,June,2016
OD4754,Suresh,0,1,8,2018-02-10,4,2018,0.18,787.02,0,February,2018
OD4755,Ramesh,1,21,11,2018-02-10,4,777,0.16,194.25,0,February,2018
OD4760,Rumaiza,4,17,2,2016-02-11,4,723,0.27,79.53,0,February,2016
OD4761,Muneer,5,8,17,2015-07-11,4,605,0.11,260.15,0,July,2015
OD4763,Yusuf,4,12,22,2015-09-08,4,2199,0.13,615.72,0,September,2015
OD4765,Roshan,3,7,20,2017-06-12,4,1857,0.17,148.56,0,June,2017
OD4767,Vinne,4,17,23,2015-10-09,4,1107,0.23,221.4,0,October,2015
OD4768,Haseena,4,11,2,2015-08-12,4,670,0.31,107.2,0,August,2015
OD4771,Shree,2,9,13,2017-08-07,4,2094,0.33,167.52,0,August,2017
OD4775,Amrish,5,8,4,2018-03-01,4,1249,0.29,399.68,0,March,2018
OD4777,Ganesh,6,6,3,2016-06-12,4,1844,0.25,811.36,0,June,2016
OD4780,Vinne,6,6,8,2017-11-11,4,717,0.11,186.42,0,November,2017
OD4783,Krithika,5,14,19,2017-03-11,4,1934,0.26,212.74,0,March,2017
OD4785,Amrish,2,4,0,2018-01-04,4,562,0.24,151.74,0,January,2018
OD4786,Adavan,4,17,4,2017-11-06,4,2270,0.2,885.3,0,November,2017
OD4788,Esther,6,16,21,2018-08-06,4,2355,0.18,894.9,0,August,2018
OD4790,Amy,6,5,13,2017-08-07,4,2352,0.25,1058.4,0,August,2017
OD4793,Vince,2,10,7,2017-08-07,4,616,0.23,215.6,0,August,2017
OD4794,Arutra,2,15,8,2015-08-12,4,1482,0.3,652.08,0,August,2015
OD4795,Ram,4,11,1,2017-12-11,4,876,0.31,122.64,0,December,2017
OD4796,Roshan,6,16,15,2015-09-08,4,533,0.13,143.91,0,September,2015
OD4798,James,4,17,7,2017-12-11,4,1955,0.17,762.45,0,December,2017
OD4800,Sundar,5,14,6,2018-02-10,4,886,0.21,212.64,0,February,2018
OD4804,Anu,3,0,11,2016-11-12,0,1838,0.14,716.82,0,November,2016
OD4805,Amrish,5,14,22,2017-01-10,0,734,0.35,110.1,0,January,2017
OD4806,Vidya,0,2,17,2017-10-11,0,856,0.3,325.28,0,October,2017
OD4808,Ridhesh,1,21,17,2017-05-09,0,1391,0.1,403.39,0,May,2017
OD4810,Sheeba,3,7,0,2017-11-09,0,2283,0.14,1027.35,0,November,2017
OD4811,Willams,5,14,22,2016-11-12,0,1745,0.2,296.65,0,November,2016
OD4814,Sudha,5,22,12,2018-01-08,0,1643,0.26,246.45,0,January,2018
OD4816,Jackson,2,15,2,2018-11-11,0,1115,0.17,289.9,0,November,2018
OD4819,Ram,4,11,17,2018-07-08,0,2293,0.21,183.44,0,July,2018
OD4821,Shah,4,19,15,2018-05-06,0,870,0.19,374.1,0,May,2018
OD4823,Sabeela,0,1,14,2015-11-07,0,2245,0.32,269.4,0,November,2015
OD4826,Esther,5,14,22,2017-04-12,1,2395,0.35,862.2,0,April,2017
OD4829,Veena,6,6,23,2015-01-12,1,505,0.21,35.35,0,January,2015
OD4831,Jonas,1,13,4,2016-09-08,1,2414,0.19,772.48,0,September,2016
OD4837,Vidya,6,5,15,2015-11-07,1,1046,0.1,397.48,0,November,2015
OD4838,Harish,6,5,8,2017-07-11,1,2023,0.18,161.84,0,July,2017
OD4839,Kumar,1,21,6,2016-09-08,1,1304,0.25,352.08,0,September,2016
OD4842,Muneer,2,10,13,2017-07-11,1,1646,0.33,213.98,0,July,2017
OD4843,James,1,21,3,2018-02-12,1,1949,0.25,857.56,0,February,2018
OD4845,Anu,1,13,1,2016-09-08,1,1405,0.2,351.25,0,September,2016
OD4847,Veena,0,2,17,2016-07-12,1,815,0.34,154.85,0,July,2016
OD4850,Kumar,2,10,14,2015-06-07,1,2420,0.34,847.0,0,June,2015
OD4851,Jackson,0,2,9,2018-07-12,1,1570,0.32,675.1,0,July,2018
OD4852,Sharon,1,21,18,2018-07-07,1,1417,0.27,637.65,0,July,2018
OD4854,Sudha,5,8,8,2016-05-10,1,2273,0.13,295.49,0,May,2016
OD4855,Roshan,6,16,23,2017-03-05,1,2250,0.3,675.0,0,March,2017
OD4856,Yusuf,0,3,11,2018-07-07,1,1828,0.35,712.92,0,July,2018
OD4859,Peer,3,7,6,2017-03-05,1,929,0.22,167.22,0,March,2017
OD4862,Sharon,3,7,1,2018-07-07,1,2258,0.29,361.28,0,July,2018
OD4863,Muneer,5,14,14,2018-08-12,1,1173,0.15,480.93,0,August,2018
OD4865,Adavan,3,0,12,2018-01-06,1,1180,0.17,70.8,0,January,2018
OD4866,Amrish,5,14,21,2015-08-05,1,828,0.17,256.68,0,August,2015
OD4871,Ravi,1,21,16,2017-03-05,1,666,0.33,219.78,0,March,2017
OD4874,Malik,5,14,23,2017-06-06,3,524,0.14,31.44,0,June,2017
OD4875,Komal,4,11,15,2017-06-06,3,1795,0.12,107.7,0,June,2017
OD4876,Shah,6,16,23,2017-05-11,3,2075,0.23,622.5,0,May,2017
OD4880,Hafiz,0,1,23,2017-06-06,3,1613,0.28,419.38,0,June,2017
OD4882,Veena,0,2,2,2015-12-08,3,994,0.34,377.72,0,December,2015
OD4885,Amy,2,15,8,2017-09-08,3,1242,0.29,558.9,0,September,2017
OD4888,Anu,4,17,8,2018-01-08,3,2415,0.22,869.4,0,January,2018
OD4891,Ridhesh,0,3,12,2017-09-06,3,1539,0.11,430.92,0,September,2017
OD4896,Aditi,3,18,16,2015-05-10,4,998,0.13,269.46,0,May,2015
OD4903,Veronica,5,8,20,2016-03-05,4,2226,0.16,511.98,0,March,2016
OD4908,Haseena,2,4,22,2017-03-11,4,2432,0.34,267.52,0,March,2017
OD4909,Arvind,3,18,3,2017-03-12,4,2283,0.13,890.37,0,March,2017
OD4911,Esther,2,10,17,2016-12-12,4,1531,0.27,275.58,0,December,2016
OD4916,Muneer,4,11,10,2016-01-10,4,600,0.25,120.0,0,January,2016
OD4917,Arvind,1,21,16,2018-07-09,4,1928,0.1,674.8,0,July,2018
OD4919,Esther,2,4,3,2016-02-10,4,1408,0.18,126.72,0,February,2016
OD4926,Krithika,0,2,0,2018-07-09,4,1160,0.27,243.6,0,July,2018
OD4927,Ravi,3,7,9,2016-02-10,4,1306,0.34,261.2,0,February,2016
OD4932,Alan,6,6,5,2017-03-11,4,1271,0.25,190.65,0,March,2017
OD4933,Ridhesh,3,0,8,2016-04-04,0,885,0.1,203.55,0,April,2016
OD4934,Alan,3,20,11,2016-04-04,0,1412,0.31,127.08,0,April,2016
OD4935,Komal,4,17,12,2018-07-09,0,1549,0.34,77.45,0,July,2018
OD4939,Sabeela,3,20,8,2016-11-12,0,1653,0.14,247.95,0,November,2016
OD4941,Haseena,0,2,22,2017-01-10,0,2223,0.27,689.13,0,January,2017
OD4943,Sundar,4,12,7,2018-10-04,0,2498,0.24,224.82,0,October,2018
OD4950,Sabeela,2,9,22,2017-04-06,1,2230,0.24,691.3,0,April,2017
OD4958,Sundar,3,7,3,2017-08-05,1,502,0.27,225.9,0,August,2017
OD4960,Jonas,2,4,13,2015-03-10,1,2042,0.18,408.4,0,March,2015
OD4962,Vinne,6,5,12,2016-06-12,1,700,0.24,70.0,0,June,2016
OD4963,Amrish,6,6,7,2015-10-10,1,1638,0.2,196.56,0,October,2015
OD4966,Shah,4,19,13,2017-07-02,3,2465,0.19,1084.6,0,July,2017
OD4969,Aditi,0,2,18,2015-08-10,3,1345,0.19,564.9,0,August,2015
OD4970,Yadav,4,17,18,2018-06-05,3,1061,0.24,318.3,0,June,2018
OD4971,Sudha,4,17,18,2017-08-07,3,2473,0.25,717.17,0,August,2017
OD4974,Sudha,1,21,11,2017-01-12,3,2423,0.16,533.06,0,January,2017
OD4979,Yusuf,5,14,5,2017-11-12,4,1541,0.2,600.99,0,November,2017
OD4981,Alan,3,7,19,2016-05-04,4,2484,0.16,869.4,0,May,2016
OD4982,Adavan,5,22,9,2016-02-11,4,917,0.17,183.4,0,February,2016
OD4985,Vidya,5,14,7,2017-04-09,4,1532,0.32,91.92,0,April,2017
OD4986,Muneer,3,0,22,2018-11-09,4,2261,0.34,972.23,0,November,2018
OD4991,Aditi,2,10,6,2017-03-03,0,1868,0.26,616.44,0,March,2017
OD4992,Yadav,5,8,12,2016-12-10,0,726,0.34,36.3,0,December,2016
OD4993,Vidya,0,3,5,2015-07-09,0,723,0.3,72.3,0,July,2015
OD4994,Aditi,2,15,1,2016-12-10,0,2226,0.23,200.34,0,December,2016
OD4997,Aditi,4,11,3,2018-10-09,0,894,0.18,232.44,0,October,2018
OD4999,Muneer,4,19,1,2018-09-12,0,1794,0.17,699.66,0,September,2018
OD5000,Arutra,6,6,6,2018-10-09,0,2280,0.28,820.8,0,October,2018
OD5002,Veena,4,11,19,2017-03-08,0,536,0.22,209.04,0,March,2017
OD5006,Vidya,6,5,20,2016-12-07,0,1053,0.29,442.26,0,December,2016
OD5007,Alan,1,21,1,2015-02-09,0,932,0.15,316.88,0,February,2015
OD5013,Peer,2,10,7,2015-12-07,0,1431,0.2,286.2,0,December,2015
OD5015,Peer,2,10,7,2016-12-07,0,864,0.25,86.4,0,December,2016
OD5017,Alan,2,15,22,2016-03-01,0,1371,0.25,191.94,0,March,2016
OD5018,Shah,2,9,12,2017-10-09,0,777,0.28,341.88,0,October,2017
OD5020,Arvind,4,12,1,2016-09-02,0,547,0.23,153.16,0,September,2016
OD5021,Ravi,1,13,14,2017-12-08,0,839,0.15,159.41,0,December,2017
OD5022,Suresh,6,16,11,2016-12-07,0,1848,0.2,462.0,0,December,2016
OD5025,Vinne,2,9,3,2016-11-10,1,1055,0.32,94.95,0,November,2016
OD5029,Sudeep,5,8,5,2017-06-09,1,1317,0.26,223.89,0,June,2017
OD5030,Veronica,4,11,12,2016-09-11,1,2186,0.24,546.5,0,September,2016
OD5032,Yusuf,5,14,19,2018-05-11,1,558,0.33,61.38,0,May,2018
OD5035,Shree,2,9,16,2017-11-06,1,637,0.25,248.43,0,November,2017
OD5036,Roshan,6,5,19,2015-05-03,1,948,0.35,75.84,0,May,2015
OD5037,Krithika,0,3,10,2017-01-12,1,1766,0.22,317.88,0,January,2017
OD5040,Komal,1,13,15,2016-09-10,1,633,0.21,151.92,0,September,2016
OD5041,Ravi,2,4,22,2018-12-05,1,887,0.35,301.58,0,December,2018
OD5042,Kumar,2,10,0,2016-09-11,1,1768,0.17,335.92,0,September,2016
OD5045,Esther,4,11,2,2016-04-12,1,2395,0.28,1053.8,0,April,2016
OD5046,Sheeba,3,20,2,2018-11-07,1,1597,0.15,351.34,0,November,2018
OD5055,James,1,13,15,2016-05-12,1,1710,0.2,102.6,0,May,2016
OD5060,Sabeela,5,14,19,2015-09-09,1,2097,0.17,733.95,0,September,2015
OD5062,Surya,5,22,12,2015-09-09,1,1947,0.24,194.7,0,September,2015
OD5065,Sudha,6,6,23,2015-01-12,1,672,0.31,114.24,0,January,2015
OD5070,Kumar,5,22,1,2016-09-07,1,830,0.21,348.6,0,September,2016
OD5077,Mathew,0,1,18,2018-09-12,3,565,0.31,62.15,0,September,2018
OD5078,Shah,2,9,19,2017-05-12,3,1464,0.35,146.4,0,May,2017
OD5080,Verma,2,4,21,2015-06-08,3,2426,0.22,970.4,0,June,2015
OD5083,Amy,4,19,16,2018-09-12,3,1265,0.34,392.15,0,September,2018
OD5084,Ganesh,4,12,18,2017-02-02,3,1949,0.31,545.72,0,February,2017
OD5085,Shah,3,18,6,2016-08-11,3,2353,0.17,1011.79,0,August,2016
OD5087,Vince,3,7,10,2016-06-12,3,2053,0.23,739.08,0,June,2016
OD5088,Veronica,3,0,17,2018-03-12,3,2325,0.12,1046.25,0,March,2018
OD5089,Alan,2,4,2,2018-07-08,3,2415,0.15,120.75,0,July,2018
OD5090,James,5,14,3,2015-02-05,3,537,0.34,53.7,0,February,2015
OD5091,Yadav,3,18,11,2017-05-09,3,1273,0.24,343.71,0,May,2017
OD5092,Peer,1,21,14,2015-11-04,3,1867,0.24,448.08,0,November,2015
OD5094,Veena,5,14,2,2015-11-04,3,682,0.31,170.5,0,November,2015
OD5099,Surya,6,6,22,2016-04-06,4,639,0.21,166.14,0,April,2016
OD5102,Alan,5,22,21,2016-12-09,4,2498,0.29,749.4,0,December,2016
OD5103,Sudeep,2,15,7,2016-04-06,4,2380,0.35,214.2,0,April,2016
OD5107,Sudeep,0,2,14,2018-03-11,4,2191,0.24,832.58,0,March,2018
OD5108,Sabeela,5,14,6,2017-05-11,4,2114,0.15,486.22,0,May,2017
OD5114,Komal,5,22,0,2018-12-10,4,1141,0.23,171.15,0,December,2018
OD5123,Esther,0,3,13,2016-09-06,4,1889,0.22,113.34,0,September,2016
OD5125,Komal,5,14,3,2018-12-06,4,629,0.33,194.99,0,December,2018
OD5126,Muneer,5,8,19,2016-11-04,4,1212,0.12,109.08,0,November,2016
OD5128,Rumaiza,4,12,1,2018-10-12,4,2113,0.18,169.04,0,October,2018
OD5131,Jackson,1,13,0,2017-07-07,4,1652,0.16,280.84,0,July,2017
OD5133,Haseena,5,8,22,2018-11-06,4,2115,0.3,803.7,0,November,2018
OD5135,Sudeep,1,21,7,2015-04-08,4,2238,0.26,447.6,0,April,2015
OD5137,Haseena,6,6,17,2018-03-12,4,1056,0.14,359.04,0,March,2018
OD5140,Amrish,3,0,9,2018-03-12,4,1722,0.18,309.96,0,March,2018
OD5144,Muneer,1,13,13,2018-04-12,0,1610,0.34,531.3,0,April,2018
OD5145,Hussain,4,19,17,2018-07-09,0,1294,0.24,439.96,0,July,2018
OD5147,Veena,1,21,18,2017-01-09,0,532,0.3,63.84,0,January,2017
OD5148,Ravi,1,13,11,2017-09-12,0,651,0.16,240.87,0,September,2017
OD5149,Mathew,1,21,10,2018-05-08,0,920,0.29,64.4,0,May,2018
OD5150,Arvind,2,10,3,2018-03-03,0,595,0.35,178.5,0,March,2018
OD5151,Amy,2,15,6,2017-09-12,0,1195,0.33,478.0,0,September,2017
OD5152,Sharon,2,9,12,2016-05-03,0,2038,0.29,733.68,0,May,2016
OD5153,Yadav,0,2,23,2016-01-06,0,974,0.19,185.06,0,January,2016
OD5154,Krithika,6,5,7,2016-01-06,0,1272,0.26,508.8,0,January,2016
OD5155,Yusuf,6,16,13,2017-11-11,0,1278,0.15,575.1,0,November,2017
OD5160,Sudha,3,0,8,2018-08-12,0,552,0.14,138.0,0,August,2018
OD5164,Hussain,2,4,21,2016-08-05,0,1555,0.3,93.3,0,August,2016
OD5168,Vidya,5,22,10,2018-07-08,0,883,0.18,220.75,0,July,2018
OD5170,Ram,6,16,21,2017-03-04,0,1571,0.21,219.94,0,March,2017
OD5171,Alan,2,9,0,2016-08-11,0,2117,0.13,910.31,0,August,2016
OD5173,Komal,2,4,2,2018-02-12,0,1908,0.29,782.28,0,February,2018
OD5174,Amrish,0,2,15,2015-03-12,0,1932,0.35,270.48,0,March,2015
OD5175,Verma,3,0,22,2016-04-07,0,1081,0.25,140.53,0,April,2016
OD5176,Akash,0,1,2,2018-04-12,0,619,0.13,198.08,0,April,2018
OD5177,Sudeep,0,3,9,2017-04-09,0,765,0.13,114.75,0,April,2017
OD5180,Jonas,0,1,5,2016-08-03,0,2403,0.17,360.45,0,August,2016
OD5182,Ridhesh,5,14,18,2018-10-08,0,523,0.3,120.29,0,October,2018
OD5189,Verma,4,17,6,2017-06-05,0,2448,0.27,538.56,0,June,2017
OD5191,Harish,5,8,22,2015-12-11,0,936,0.33,56.16,0,December,2015
OD5192,Ganesh,6,5,3,2016-06-04,0,526,0.18,231.44,0,June,2016
OD5193,Roshan,4,11,11,2018-09-02,0,1523,0.35,487.36,0,September,2018
OD5194,Shah,0,3,11,2016-06-02,0,1097,0.15,186.49,0,June,2016
OD5196,Jackson,0,2,0,2015-11-05,0,2143,0.28,535.75,0,November,2015
OD5203,Krithika,6,16,20,2017-09-05,0,1076,0.3,258.24,0,September,2017
OD5204,Rumaiza,5,14,21,2016-05-03,0,2125,0.2,318.75,0,May,2016
OD5205,Krithika,6,5,23,2015-11-11,0,616,0.21,178.64,0,November,2015
OD5207,Peer,6,6,21,2018-03-08,0,1969,0.22,295.35,0,March,2018
OD5209,Adavan,1,13,5,2016-08-06,0,1690,0.14,608.4,0,August,2016
OD5211,Kumar,3,7,11,2017-01-11,0,985,0.32,216.7,0,January,2017
OD5212,Adavan,6,6,18,2018-02-09,0,2202,0.34,616.56,0,February,2018
OD5214,Malik,4,17,17,2016-02-04,0,630,0.22,214.2,0,February,2016
OD5220,Hussain,0,3,16,2015-11-11,0,2384,0.16,309.92,0,November,2015
OD5223,Peer,1,21,12,2015-02-11,0,573,0.33,257.85,0,February,2015
OD5224,Suresh,6,16,17,2017-03-03,0,1640,0.29,360.8,0,March,2017
OD5227,Yusuf,3,20,19,2018-06-05,0,2265,0.2,203.85,0,June,2018
OD5228,Kumar,4,12,9,2016-01-10,0,871,0.19,270.01,0,January,2016
OD5229,Harish,5,22,5,2016-12-12,0,1168,0.23,256.96,0,December,2016
OD5232,Vince,6,5,4,2015-06-12,0,1425,0.17,242.25,0,June,2015
OD5233,Adavan,6,6,6,2018-04-04,0,995,0.28,358.2,0,April,2018
OD5235,Haseena,6,5,5,2016-12-07,0,768,0.18,238.08,0,December,2016
OD5237,Harish,5,8,23,2018-03-07,0,1003,0.26,270.81,0,March,2018
OD5239,Amrish,5,22,12,2017-05-11,0,965,0.35,366.7,0,May,2017
OD5242,Veronica,4,17,2,2018-01-12,0,856,0.11,171.2,0,January,2018
OD5247,Yusuf,1,13,15,2016-07-04,0,2307,0.21,922.8,0,July,2016
